Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Congruency,Practice
Human,12,1,8,17,Auditory,TR,2.4,2.4,1.838,1,Testing
Human,12,1,8,18,Auditory,TR,2.4,2.4,2.338,1,Testing
Human,12,1,8,19,Auditory,TR,2.4,2.4,2.185,0,Testing
Human,12,1,8,20,Auditory,TR,2.4,2.4,2.082,1,Testing
Human,12,1,8,21,Auditory,TR,0.8,0.8,0.587,1,Testing
Human,12,1,8,22,Auditory,TR,0.8,0.8,0.75,1,Testing
Human,12,1,8,23,Auditory,TR,0.8,0.8,1.371,0,Testing
Human,12,1,8,24,Auditory,TR,0.8,0.8,1.412,0,Testing
Human,12,1,8,25,Auditory,TR,0.8,0.8,0.901,1,Testing
Human,12,1,8,26,Auditory,TR,2.4,2.4,1.955,1,Testing
Human,12,1,8,27,Auditory,TR,2.4,2.4,2.854,0,Testing
Human,12,1,8,28,Auditory,TR,2.4,2.4,1.176,0,Testing
Human,12,1,8,29,Auditory,TR,2.4,2.4,2.646,0,Testing
Human,12,1,8,30,Auditory,TR,2.4,2.4,2.955,1,Testing
Human,12,1,8,31,Auditory,TR,2.4,2.4,2.328,1,Testing
Human,12,1,8,32,Auditory,TR,0.8,0.8,1.145,0,Testing
Human,12,1,9,1,Auditory,TR,2.4,2.4,2.334,0,Testing
Human,12,1,9,2,Auditory,TR,2.4,2.4,2.271,0,Testing
Human,12,1,9,3,Auditory,TR,2.4,2.4,2.463,1,Testing
Human,12,1,9,4,Auditory,TR,0.8,0.8,0.989,1,Testing
Human,12,1,9,5,Auditory,TR,0.8,0.8,1.147,0,Testing
Human,12,1,9,6,Auditory,TR,2.4,2.4,2.123,1,Testing
Human,12,1,9,7,Auditory,TR,2.4,2.4,3.279,0,Testing
Human,12,1,9,8,Auditory,TR,2.4,2.4,1.98,1,Testing
Human,12,1,9,9,Auditory,TR,0.8,0.8,0.874,0,Testing
Human,12,1,9,10,Auditory,TR,2.4,2.4,2.29,0,Testing
Human,12,1,9,11,Auditory,TR,2.4,2.4,2.65,1,Testing
Human,12,1,9,12,Auditory,TR,0.8,0.8,0.605,0,Testing
Human,12,1,9,13,Auditory,TR,0.8,0.8,0.892,0,Testing
Human,12,1,9,14,Auditory,TR,0.8,0.8,0.98,1,Testing
Human,12,1,9,15,Auditory,TR,0.8,0.8,1.086,1,Testing
Human,12,1,9,16,Auditory,TR,2.4,2.4,2.463,1,Testing
Human,12,1,9,17,Auditory,TR,0.8,0.8,0.958,0,Testing
Human,12,1,9,18,Auditory,TR,2.4,2.4,1.79,0,Testing
Human,12,1,9,19,Auditory,TR,2.4,2.4,2.472,1,Testing
Human,12,1,9,20,Auditory,TR,0.8,0.8,0.981,1,Testing
Human,12,1,9,21,Auditory,TR,2.4,2.4,3.118,0,Testing
Human,12,1,9,22,Auditory,TR,0.8,0.8,1.239,0,Testing
Human,12,1,9,23,Auditory,TR,2.4,2.4,2.719,0,Testing
Human,12,1,9,24,Auditory,TR,2.4,2.4,2.34,1,Testing
Human,12,1,9,25,Auditory,TR,0.8,0.8,1.08,0,Testing
Human,12,1,9,26,Auditory,TR,0.8,0.8,0.982,0,Testing
Human,12,1,9,27,Auditory,TR,2.4,2.4,2.173,0,Testing
Human,12,1,9,28,Auditory,TR,2.4,2.4,2.452,1,Testing
Human,12,1,9,29,Auditory,TR,0.8,0.8,1,1,Testing
Human,12,1,9,30,Auditory,TR,0.8,0.8,0.612,1,Testing
Human,12,1,9,31,Auditory,TR,0.8,0.8,3.966,1,Testing
Human,12,1,9,32,Auditory,TR,0.8,0.8,0.936,1,Testing
Human,12,1,10,1,Auditory,TR,2.4,2.4,2.388,0,Testing
Human,12,1,10,2,Auditory,TR,2.4,2.4,2.541,1,Testing
Human,12,1,10,3,Auditory,TR,0.8,0.8,0.892,1,Testing
Human,12,1,10,4,Auditory,TR,0.8,0.8,1.17,0,Testing
Human,12,1,10,5,Auditory,TR,0.8,0.8,0.9,1,Testing
Human,12,1,10,6,Auditory,TR,2.4,2.4,2.066,1,Testing
Human,12,1,10,7,Auditory,TR,2.4,2.4,1.876,0,Testing
Human,12,1,10,8,Auditory,TR,2.4,2.4,2.276,0,Testing
Human,12,1,10,9,Auditory,TR,0.8,0.8,1.037,1,Testing
Human,12,1,10,10,Auditory,TR,0.8,0.8,1.189,1,Testing
Human,12,1,10,11,Auditory,TR,0.8,0.8,1.058,0,Testing
Human,12,1,10,12,Auditory,TR,0.8,0.8,1.21,0,Testing
Human,12,1,10,13,Auditory,TR,2.4,2.4,2.119,1,Testing
Human,12,1,10,14,Auditory,TR,2.4,2.4,2.185,1,Testing
Human,12,1,10,15,Auditory,TR,2.4,2.4,2.243,0,Testing
Human,12,1,10,16,Auditory,TR,2.4,2.4,2.064,0,Testing
Human,12,1,10,17,Auditory,TR,2.4,2.4,2.88,0,Testing
Human,12,1,10,18,Auditory,TR,0.8,0.8,0.953,0,Testing
Human,12,1,10,19,Auditory,TR,2.4,2.4,2.323,1,Testing
Human,12,1,10,20,Auditory,TR,2.4,2.4,2.797,0,Testing
Human,12,1,10,21,Auditory,TR,2.4,2.4,2.627,1,Testing
Human,12,1,10,22,Auditory,TR,0.8,0.8,0.96,1,Testing
Human,12,1,10,23,Auditory,TR,2.4,2.4,2.273,1,Testing
Human,12,1,10,24,Auditory,TR,0.8,0.8,1.138,1,Testing
Human,12,1,10,25,Auditory,TR,0.8,0.8,1.107,0,Testing
Human,12,1,10,26,Auditory,TR,0.8,0.8,1.399,0,Testing
Human,12,1,10,27,Auditory,TR,0.8,0.8,1.39,0,Testing
Human,12,1,10,28,Auditory,TR,0.8,0.8,0.963,0,Testing
Human,12,1,10,29,Auditory,TR,2.4,2.4,2.749,0,Testing
Human,12,1,10,30,Auditory,TR,0.8,0.8,1.006,1,Testing
Human,12,1,10,31,Auditory,TR,0.8,0.8,1.189,1,Testing
Human,12,1,10,32,Auditory,TR,2.4,2.4,1.933,1,Testing
Human,12,1,11,1,Auditory,TR,2.4,2.4,2.297,0,Testing
Human,12,1,11,2,Auditory,TR,2.4,2.4,2.871,0,Testing
Human,12,1,11,3,Auditory,TR,0.8,0.8,0.91,1,Testing
Human,12,1,11,4,Auditory,TR,2.4,2.4,1.869,1,Testing
Human,12,1,11,5,Auditory,TR,0.8,0.8,0.739,0,Testing
Human,12,1,11,6,Auditory,TR,0.8,0.8,1.052,1,Testing
Human,12,1,11,7,Auditory,TR,0.8,0.8,1.036,1,Testing
Human,12,1,11,8,Auditory,TR,0.8,0.8,1.139,1,Testing
Human,12,1,11,9,Auditory,TR,2.4,2.4,1.823,0,Testing
Human,12,1,11,10,Auditory,TR,0.8,0.8,0.757,0,Testing
Human,12,1,11,11,Auditory,TR,2.4,2.4,2.141,1,Testing
Human,12,1,11,12,Auditory,TR,0.8,0.8,0.801,1,Testing
Human,12,1,11,13,Auditory,TR,0.8,0.8,0.951,0,Testing
Human,12,1,11,14,Auditory,TR,2.4,2.4,1.927,0,Testing
Human,12,1,11,15,Auditory,TR,2.4,2.4,2.509,0,Testing
Human,12,1,11,16,Auditory,TR,0.8,0.8,0.981,1,Testing
Human,12,1,11,17,Auditory,TR,2.4,2.4,2.459,1,Testing
Human,12,1,11,18,Auditory,TR,2.4,2.4,2.492,1,Testing
Human,12,1,11,19,Auditory,TR,0.8,0.8,1.166,0,Testing
Human,12,1,11,20,Auditory,TR,0.8,0.8,1.133,1,Testing
Human,12,1,11,21,Auditory,TR,2.4,2.4,2.016,0,Testing
Human,12,1,11,22,Auditory,TR,2.4,2.4,2.231,1,Testing
Human,12,1,11,23,Auditory,TR,0.8,0.8,1.173,0,Testing
Human,12,1,11,24,Auditory,TR,0.8,0.8,0.997,0,Testing
Human,12,1,11,25,Auditory,TR,2.4,2.4,2.352,0,Testing
Human,12,1,11,26,Auditory,TR,0.8,0.8,1.148,1,Testing
Human,12,1,11,27,Auditory,TR,2.4,2.4,2.148,1,Testing
Human,12,1,11,28,Auditory,TR,0.8,0.8,0.937,0,Testing
Human,12,1,11,29,Auditory,TR,2.4,2.4,2.176,1,Testing
Human,12,1,11,30,Auditory,TR,0.8,0.8,0.733,0,Testing
Human,12,1,11,31,Auditory,TR,2.4,2.4,2.003,1,Testing
Human,12,1,11,32,Auditory,TR,2.4,2.4,2.269,0,Testing
Human,13,1,1,1,Auditory,TR,0.8,0.8,0.654,1,Training
Human,13,1,1,2,Auditory,TR,0.8,0.8,0.679,0,Training
Human,13,1,1,3,Auditory,TR,2.4,2.4,1.748,1,Training
Human,13,1,1,4,Auditory,TR,0.8,0.8,0.782,1,Training
Human,13,1,1,5,Auditory,TR,2.4,2.4,1.825,1,Training
Human,13,1,1,6,Auditory,TR,2.4,2.4,1.786,0,Training
Human,13,1,1,7,Auditory,TR,2.4,2.4,1.982,0,Training
Human,13,1,1,8,Auditory,TR,0.8,0.8,0.855,0,Training
Human,13,1,2,1,Auditory,TR,0.8,0.8,0.905,1,Testing
Human,13,1,2,2,Auditory,TR,0.8,0.8,0.781,0,Testing
Human,13,1,2,3,Auditory,TR,2.4,2.4,2.262,0,Testing
Human,13,1,2,4,Auditory,TR,2.4,2.4,2.097,1,Testing
Human,13,1,2,5,Auditory,TR,2.4,2.4,2.306,0,Testing
Human,13,1,2,6,Auditory,TR,0.8,0.8,0.803,1,Testing
Human,13,1,2,7,Auditory,TR,2.4,2.4,1.857,1,Testing
Human,13,1,2,8,Auditory,TR,2.4,2.4,2.139,0,Testing
Human,13,1,2,9,Auditory,TR,0.8,0.8,0.779,1,Testing
Human,13,1,2,10,Auditory,TR,0.8,0.8,0.773,0,Testing
Human,13,1,2,11,Auditory,TR,2.4,2.4,1.957,1,Testing
Human,13,1,2,12,Auditory,TR,0.8,0.8,0.85,0,Testing
Human,13,1,2,13,Auditory,TR,0.8,0.8,0.782,1,Testing
Human,13,1,2,14,Auditory,TR,2.4,2.4,2.05,1,Testing
Human,13,1,2,15,Auditory,TR,2.4,2.4,2.057,1,Testing
Human,13,1,2,16,Auditory,TR,0.8,0.8,0.801,1,Testing
Human,13,1,2,17,Auditory,TR,2.4,2.4,2.126,0,Testing
Human,13,1,2,18,Auditory,TR,2.4,2.4,1.9,0,Testing
Human,13,1,2,19,Auditory,TR,2.4,2.4,2.447,0,Testing
Human,13,1,2,20,Auditory,TR,2.4,2.4,2.35,0,Testing
Human,13,1,2,21,Auditory,TR,0.8,0.8,0.801,0,Testing
Human,13,1,2,22,Auditory,TR,0.8,0.8,0.718,1,Testing
Human,13,1,2,23,Auditory,TR,0.8,0.8,0.938,1,Testing
Human,13,1,2,24,Auditory,TR,0.8,0.8,0.82,0,Testing
Human,13,1,2,25,Auditory,TR,0.8,0.8,0.63,0,Testing
Human,13,1,2,26,Auditory,TR,0.8,0.8,0.639,0,Testing
Human,13,1,2,27,Auditory,TR,2.4,2.4,2.11,1,Testing
Human,13,1,2,28,Auditory,TR,2.4,2.4,2.2,1,Testing
Human,13,1,2,29,Auditory,TR,0.8,0.8,0.975,0,Testing
Human,13,1,2,30,Auditory,TR,2.4,2.4,2.278,0,Testing
Human,13,1,2,31,Auditory,TR,0.8,0.8,0.818,1,Testing
Human,13,1,2,32,Auditory,TR,2.4,2.4,2.195,1,Testing
Human,13,1,3,1,Auditory,TR,0.8,0.8,0.936,0,Testing
Human,13,1,3,2,Auditory,TR,0.8,0.8,0.791,0,Testing
Human,13,1,3,3,Auditory,TR,0.8,0.8,0.836,0,Testing
Human,13,1,3,4,Auditory,TR,2.4,2.4,1.962,0,Testing
Human,13,1,3,5,Auditory,TR,2.4,2.4,1.877,0,Testing
Human,13,1,3,6,Auditory,TR,2.4,2.4,2.012,1,Testing
Human,13,1,3,7,Auditory,TR,0.8,0.8,0.826,1,Testing
Human,13,1,3,8,Auditory,TR,2.4,2.4,2.439,0,Testing
Human,13,1,3,9,Auditory,TR,0.8,0.8,0.803,1,Testing
Human,13,1,3,10,Auditory,TR,0.8,0.8,0.833,0,Testing
Human,13,1,3,11,Auditory,TR,0.8,0.8,0.933,1,Testing
Human,13,1,3,12,Auditory,TR,2.4,2.4,1.972,1,Testing
Human,13,1,3,13,Auditory,TR,0.8,0.8,1.013,1,Testing
Human,13,1,3,14,Auditory,TR,2.4,2.4,2.34,0,Testing
Human,13,1,3,15,Auditory,TR,2.4,2.4,2.142,0,Testing
Human,13,1,3,16,Auditory,TR,2.4,2.4,2.273,0,Testing
Human,13,1,3,17,Auditory,TR,0.8,0.8,1.045,0,Testing
Human,13,1,3,18,Auditory,TR,2.4,2.4,1.706,0,Testing
Human,13,1,3,19,Auditory,TR,0.8,0.8,0.855,1,Testing
Human,13,1,3,20,Auditory,TR,2.4,2.4,1.855,1,Testing
Human,13,1,3,21,Auditory,TR,0.8,0.8,0.992,0,Testing
Human,13,1,3,22,Auditory,TR,2.4,2.4,2.34,1,Testing
Human,13,1,3,23,Auditory,TR,0.8,0.8,0.86,1,Testing
Human,13,1,3,24,Auditory,TR,0.8,0.8,0.862,0,Testing
Human,13,1,3,25,Auditory,TR,0.8,0.8,0.831,0,Testing
Human,13,1,3,26,Auditory,TR,0.8,0.8,0.85,1,Testing
Human,13,1,3,27,Auditory,TR,2.4,2.4,2.183,1,Testing
Human,13,1,3,28,Auditory,TR,0.8,0.8,0.706,1,Testing
Human,13,1,3,29,Auditory,TR,2.4,2.4,1.957,1,Testing
Human,13,1,3,30,Auditory,TR,2.4,2.4,1.585,1,Testing
Human,13,1,3,31,Auditory,TR,2.4,2.4,2.588,0,Testing
Human,13,1,3,32,Auditory,TR,2.4,2.4,1.921,1,Testing
Human,13,1,4,1,Auditory,TR,0.8,0.8,1.144,0,Testing
Human,13,1,4,2,Auditory,TR,2.4,2.4,2.437,0,Testing
Human,13,1,4,3,Auditory,TR,0.8,0.8,1.047,0,Testing
Human,13,1,4,4,Auditory,TR,2.4,2.4,2.254,1,Testing
Human,13,1,4,5,Auditory,TR,0.8,0.8,0.958,0,Testing
Human,13,1,4,6,Auditory,TR,0.8,0.8,0.891,0,Testing
Human,13,1,4,7,Auditory,TR,2.4,2.4,1.957,0,Testing
Human,13,1,4,8,Auditory,TR,2.4,2.4,2.104,1,Testing
Human,13,1,4,9,Auditory,TR,0.8,0.8,0.905,1,Testing
Human,13,1,4,10,Auditory,TR,2.4,2.4,2.19,0,Testing
Human,13,1,4,11,Auditory,TR,0.8,0.8,1.096,0,Testing
Human,13,1,4,12,Auditory,TR,2.4,2.4,2.2,0,Testing
Human,13,1,4,13,Auditory,TR,0.8,0.8,0.958,1,Testing
Human,13,1,4,14,Auditory,TR,0.8,0.8,0.818,1,Testing
Human,13,1,4,15,Auditory,TR,0.8,0.8,0.956,0,Testing
Human,13,1,4,16,Auditory,TR,2.4,2.4,2.136,0,Testing
Human,13,1,4,17,Auditory,TR,0.8,0.8,0.904,1,Testing
Human,13,1,4,18,Auditory,TR,0.8,0.8,0.792,1,Testing
Human,13,1,4,19,Auditory,TR,2.4,2.4,1.887,1,Testing
Human,13,1,4,20,Auditory,TR,2.4,2.4,2.213,1,Testing
Human,13,1,4,21,Auditory,TR,0.8,0.8,0.876,1,Testing
Human,13,1,4,22,Auditory,TR,2.4,2.4,1.753,0,Testing
Human,13,1,4,23,Auditory,TR,2.4,2.4,2.23,1,Testing
Human,13,1,4,24,Auditory,TR,2.4,2.4,2.314,0,Testing
Human,13,1,4,25,Auditory,TR,0.8,0.8,1.131,0,Testing
Human,13,1,4,26,Auditory,TR,0.8,0.8,0.917,1,Testing
Human,13,1,4,27,Auditory,TR,2.4,2.4,2.096,1,Testing
Human,13,1,4,28,Auditory,TR,2.4,2.4,2.154,0,Testing
Human,13,1,4,29,Auditory,TR,0.8,0.8,0.91,0,Testing
Human,13,1,4,30,Auditory,TR,2.4,2.4,1.986,1,Testing
Human,13,1,4,31,Auditory,TR,0.8,0.8,0.78,1,Testing
Human,13,1,4,32,Auditory,TR,2.4,2.4,2.092,1,Testing
Human,13,1,5,1,Auditory,TR,2.4,2.4,1.816,1,Testing
Human,13,1,5,2,Auditory,TR,2.4,2.4,2.138,0,Testing
Human,13,1,5,3,Auditory,TR,0.8,0.8,1.089,0,Testing
Human,13,1,5,4,Auditory,TR,2.4,2.4,2.233,0,Testing
Human,13,1,5,5,Auditory,TR,0.8,0.8,0.884,1,Testing
Human,13,1,5,6,Auditory,TR,2.4,2.4,2.22,0,Testing
Human,13,1,5,7,Auditory,TR,0.8,0.8,0.828,0,Testing
Human,13,1,5,8,Auditory,TR,0.8,0.8,0.902,0,Testing
Human,13,1,5,9,Auditory,TR,2.4,2.4,2.56,0,Testing
Human,13,1,5,10,Auditory,TR,0.8,0.8,0.933,1,Testing
Human,13,1,5,11,Auditory,TR,0.8,0.8,0.941,0,Testing
Human,13,1,5,12,Auditory,TR,0.8,0.8,0.832,0,Testing
Human,13,1,5,13,Auditory,TR,2.4,2.4,2.187,0,Testing
Human,13,1,5,14,Auditory,TR,0.8,0.8,0.863,0,Testing
Human,13,1,5,15,Auditory,TR,2.4,2.4,2.073,1,Testing
Human,13,1,5,16,Auditory,TR,0.8,0.8,0.923,1,Testing
Human,13,1,5,17,Auditory,TR,2.4,2.4,2.248,1,Testing
Human,13,1,5,18,Auditory,TR,0.8,0.8,0.879,0,Testing
Human,13,1,5,19,Auditory,TR,2.4,2.4,2.077,0,Testing
Human,13,1,5,20,Auditory,TR,2.4,2.4,1.946,1,Testing
Human,13,1,5,21,Auditory,TR,0.8,0.8,1.068,0,Testing
Human,13,1,5,22,Auditory,TR,2.4,2.4,2.153,0,Testing
Human,13,1,5,23,Auditory,TR,2.4,2.4,2.229,1,Testing
Human,13,1,5,24,Auditory,TR,0.8,0.8,0.903,1,Testing
Human,13,1,5,25,Auditory,TR,2.4,2.4,2.137,0,Testing
Human,13,1,5,26,Auditory,TR,0.8,0.8,0.641,1,Testing
Human,13,1,5,27,Auditory,TR,0.8,0.8,0.879,1,Testing
Human,13,1,5,28,Auditory,TR,0.8,0.8,0.883,1,Testing
Human,13,1,5,29,Auditory,TR,2.4,2.4,2.304,1,Testing
Human,13,1,5,30,Auditory,TR,2.4,2.4,1.913,1,Testing
Human,13,1,5,31,Auditory,TR,0.8,0.8,0.91,1,Testing
Human,13,1,5,32,Auditory,TR,2.4,2.4,1.993,1,Testing
Human,13,1,6,1,Auditory,TR,2.4,2.4,2.345,0,Testing
Human,13,1,6,2,Auditory,TR,0.8,0.8,0.882,1,Testing
Human,13,1,6,3,Auditory,TR,2.4,2.4,2.08,1,Testing
Human,13,1,6,4,Auditory,TR,0.8,0.8,1.167,0,Testing
Human,13,1,6,5,Auditory,TR,2.4,2.4,2.261,0,Testing
Human,13,1,6,6,Auditory,TR,0.8,0.8,1.157,1,Testing
Human,13,1,6,7,Auditory,TR,0.8,0.8,0.89,0,Testing
Human,13,1,6,8,Auditory,TR,2.4,2.4,2.055,0,Testing
Human,13,1,6,9,Auditory,TR,0.8,0.8,0.857,0,Testing
Human,13,1,6,10,Auditory,TR,2.4,2.4,1.755,1,Testing
Human,13,1,6,11,Auditory,TR,0.8,0.8,0.932,1,Testing
Human,13,1,6,12,Auditory,TR,2.4,2.4,2.438,1,Testing
Human,13,1,6,13,Auditory,TR,0.8,0.8,0.802,1,Testing
Human,13,1,6,14,Auditory,TR,0.8,0.8,0.896,1,Testing
Human,13,1,6,15,Auditory,TR,2.4,2.4,2.147,0,Testing
Human,13,1,6,16,Auditory,TR,0.8,0.8,0.996,0,Testing
Human,13,1,6,17,Auditory,TR,0.8,0.8,0.687,0,Testing
Human,13,1,6,18,Auditory,TR,2.4,2.4,1.864,0,Testing
Human,13,1,6,19,Auditory,TR,2.4,2.4,1.907,1,Testing
Human,13,1,6,20,Auditory,TR,0.8,0.8,1.11,0,Testing
Human,13,1,6,21,Auditory,TR,2.4,2.4,2.249,0,Testing
Human,13,1,6,22,Auditory,TR,2.4,2.4,2.048,1,Testing
Human,13,1,6,23,Auditory,TR,2.4,2.4,2.583,0,Testing
Human,13,1,6,24,Auditory,TR,0.8,0.8,1.136,0,Testing
Human,13,1,6,25,Auditory,TR,2.4,2.4,2.225,0,Testing
Human,13,1,6,26,Auditory,TR,0.8,0.8,1.194,0,Testing
Human,13,1,6,27,Auditory,TR,0.8,0.8,1.039,1,Testing
Human,13,1,6,28,Auditory,TR,0.8,0.8,0.939,1,Testing
Human,13,1,6,29,Auditory,TR,2.4,2.4,1.99,1,Testing
Human,13,1,6,30,Auditory,TR,2.4,2.4,1.992,1,Testing
Human,13,1,6,31,Auditory,TR,2.4,2.4,1.75,1,Testing
Human,13,1,6,32,Auditory,TR,0.8,0.8,1.055,1,Testing
Human,13,1,7,1,Auditory,TR,2.4,2.4,2.26,1,Testing
Human,13,1,7,2,Auditory,TR,2.4,2.4,2.125,1,Testing
Human,13,1,7,3,Auditory,TR,0.8,0.8,0.972,1,Testing
Human,13,1,7,4,Auditory,TR,0.8,0.8,0.892,1,Testing
Human,13,1,7,5,Auditory,TR,0.8,0.8,0.805,1,Testing
Human,13,1,7,6,Auditory,TR,2.4,2.4,2.146,1,Testing
Human,13,1,7,7,Auditory,TR,0.8,0.8,1.036,0,Testing
Human,13,1,7,8,Auditory,TR,2.4,2.4,2.147,0,Testing
Human,13,1,7,9,Auditory,TR,2.4,2.4,2.34,1,Testing
Human,13,1,7,10,Auditory,TR,0.8,0.8,0.917,0,Testing
Human,13,1,7,11,Auditory,TR,2.4,2.4,2.307,0,Testing
Human,13,1,7,12,Auditory,TR,2.4,2.4,3.23,0,Testing
Human,13,1,7,13,Auditory,TR,0.8,0.8,1.039,0,Testing
Human,13,1,7,14,Auditory,TR,0.8,0.8,0.973,0,Testing
Human,13,1,7,15,Auditory,TR,0.8,0.8,0.774,1,Testing
Human,13,1,7,16,Auditory,TR,0.8,0.8,0.813,0,Testing
Human,13,1,7,17,Auditory,TR,2.4,2.4,2.223,1,Testing
Human,13,1,7,18,Auditory,TR,2.4,2.4,2.136,1,Testing
Human,13,1,7,19,Auditory,TR,2.4,2.4,2.296,0,Testing
Human,13,1,7,20,Auditory,TR,0.8,0.8,0.928,0,Testing
Human,13,1,7,21,Auditory,TR,0.8,0.8,0.847,1,Testing
Human,13,1,7,22,Auditory,TR,0.8,0.8,0.934,0,Testing
Human,13,1,7,23,Auditory,TR,0.8,0.8,0.845,1,Testing
Human,13,1,7,24,Auditory,TR,2.4,2.4,2.212,1,Testing
Human,13,1,7,25,Auditory,TR,2.4,2.4,2.54,0,Testing
Human,13,1,7,26,Auditory,TR,2.4,2.4,2.213,0,Testing
Human,13,1,7,27,Auditory,TR,2.4,2.4,2.302,1,Testing
Human,13,1,7,28,Auditory,TR,0.8,0.8,0.878,1,Testing
Human,13,1,7,29,Auditory,TR,2.4,2.4,1.99,0,Testing
Human,13,1,7,30,Auditory,TR,0.8,0.8,0.831,1,Testing
Human,13,1,7,31,Auditory,TR,0.8,0.8,0.993,0,Testing
Human,13,1,7,32,Auditory,TR,2.4,2.4,2.206,0,Testing
Human,13,1,8,1,Auditory,TR,0.8,0.8,0.741,1,Testing
Human,13,1,8,2,Auditory,TR,2.4,2.4,2.43,0,Testing
Human,13,1,8,3,Auditory,TR,0.8,0.8,0.937,0,Testing
Human,13,1,8,4,Auditory,TR,2.4,2.4,2.377,1,Testing
Human,13,1,8,5,Auditory,TR,2.4,2.4,2.48,0,Testing
Human,13,1,8,6,Auditory,TR,2.4,2.4,2.222,1,Testing
Human,13,1,8,7,Auditory,TR,2.4,2.4,2.618,0,Testing
Human,13,1,8,8,Auditory,TR,2.4,2.4,2.705,0,Testing
Human,13,1,8,9,Auditory,TR,2.4,2.4,1.683,1,Testing
Human,13,1,8,10,Auditory,TR,2.4,2.4,2.137,0,Testing
Human,13,1,8,11,Auditory,TR,0.8,0.8,0.834,1,Testing
Human,13,1,8,12,Auditory,TR,0.8,0.8,0.895,0,Testing
Human,13,1,8,13,Auditory,TR,0.8,0.8,0.918,1,Testing
Human,13,1,8,14,Auditory,TR,0.8,0.8,0.938,1,Testing
Human,13,1,8,15,Auditory,TR,0.8,0.8,0.771,1,Testing
Human,13,1,8,16,Auditory,TR,2.4,2.4,2.364,0,Testing
Human,13,1,8,17,Auditory,TR,0.8,0.8,1.337,0,Testing
Human,13,1,8,18,Auditory,TR,0.8,0.8,1.219,0,Testing
Human,13,1,8,19,Auditory,TR,2.4,2.4,2.004,0,Testing
Human,13,1,8,20,Auditory,TR,0.8,0.8,1.009,0,Testing
Human,13,1,8,21,Auditory,TR,2.4,2.4,1.554,1,Testing
Human,13,1,8,22,Auditory,TR,0.8,0.8,1.086,0,Testing
Human,13,1,8,23,Auditory,TR,2.4,2.4,2.004,0,Testing
Human,13,1,8,24,Auditory,TR,0.8,0.8,1.209,0,Testing
Human,13,1,8,25,Auditory,TR,0.8,0.8,1.063,1,Testing
Human,13,1,8,26,Auditory,TR,0.8,0.8,0.984,1,Testing
Human,13,1,8,27,Auditory,TR,2.4,2.4,2.442,1,Testing
Human,13,1,8,28,Auditory,TR,0.8,0.8,1.288,0,Testing
Human,13,1,8,29,Auditory,TR,2.4,2.4,2.262,1,Testing
Human,13,1,8,30,Auditory,TR,2.4,2.4,2.721,1,Testing
Human,13,1,8,31,Auditory,TR,0.8,0.8,1.199,1,Testing
Human,13,1,8,32,Auditory,TR,2.4,2.4,2.26,1,Testing
Human,13,1,9,1,Auditory,TR,0.8,0.8,1.192,0,Testing
Human,13,1,9,2,Auditory,TR,2.4,2.4,2.053,1,Testing
Human,13,1,9,3,Auditory,TR,0.8,0.8,1.348,0,Testing
Human,13,1,9,4,Auditory,TR,2.4,2.4,1.808,1,Testing
Human,13,1,9,5,Auditory,TR,0.8,0.8,1.039,0,Testing
Human,13,1,9,6,Auditory,TR,2.4,2.4,2.675,0,Testing
Human,13,1,9,7,Auditory,TR,2.4,2.4,2.559,0,Testing
Human,13,1,9,8,Auditory,TR,2.4,2.4,2.343,1,Testing
Human,13,1,9,9,Auditory,TR,0.8,0.8,0.928,1,Testing
Human,13,1,9,10,Auditory,TR,2.4,2.4,2.533,0,Testing
Human,13,1,9,11,Auditory,TR,0.8,0.8,1.023,1,Testing
Human,13,1,9,12,Auditory,TR,2.4,2.4,2.463,0,Testing
Human,13,1,9,13,Auditory,TR,2.4,2.4,2.376,0,Testing
Human,13,1,9,14,Auditory,TR,2.4,2.4,2.002,1,Testing
Human,13,1,9,15,Auditory,TR,0.8,0.8,0.814,1,Testing
Human,13,1,9,16,Auditory,TR,0.8,0.8,0.951,0,Testing
Human,13,1,9,17,Auditory,TR,2.4,2.4,2.484,0,Testing
Human,13,1,9,18,Auditory,TR,2.4,2.4,2.57,0,Testing
Human,13,1,9,19,Auditory,TR,0.8,0.8,1.111,0,Testing
Human,13,1,9,20,Auditory,TR,2.4,2.4,2.291,0,Testing
Human,13,1,9,21,Auditory,TR,0.8,0.8,0.857,1,Testing
Human,13,1,9,22,Auditory,TR,0.8,0.8,0.93,0,Testing
Human,13,1,9,23,Auditory,TR,2.4,2.4,2.225,1,Testing
Human,13,1,9,24,Auditory,TR,0.8,0.8,0.972,1,Testing
Human,13,1,9,25,Auditory,TR,2.4,2.4,2.22,1,Testing
Human,13,1,9,26,Auditory,TR,2.4,2.4,2.166,1,Testing
Human,13,1,9,27,Auditory,TR,0.8,0.8,0.949,0,Testing
Human,13,1,9,28,Auditory,TR,2.4,2.4,2.08,1,Testing
Human,13,1,9,29,Auditory,TR,0.8,0.8,0.933,1,Testing
Human,13,1,9,30,Auditory,TR,0.8,0.8,1.108,1,Testing
Human,13,1,9,31,Auditory,TR,0.8,0.8,0.767,1,Testing
Human,13,1,9,32,Auditory,TR,0.8,0.8,0.845,0,Testing
Human,13,1,10,1,Auditory,TR,2.4,2.4,1.988,0,Testing
